CarAge,Mileage,Brand,FuelType,Transmission,OwnerCount,EngineSize,Horsepower,CarCondition,ResalePrice
7,18387.92118381662,Mercedes,Petrol,Manual,2.0,2.6451519680298334,180.4587643021511,Excellent,80694.98232073642
9,74891.30320710511,Toyota,Hybrid,Automatic,3.0,1.678856392422671,85.88768065330997,Good,49346.01854736077
3,94629.97822055497,Audi,Hybrid,Manual,3.0,1.0978791761809017,135.1829498179144,Fair,48985.13034470224
13,23582.43289245365,Toyota,Hybrid,Automatic,4.0,1.527822429383348,191.42530016372567,Excellent,57766.82370695605
15,65428.03589807533,Ford,Diesel,Automatic,4.0,2.0618478475448057,196.28149722288515,Excellent,67189.13246775807
18,150000.0,Ford,Electric,Manual,3.0,1.1916567967942528,137.82433615908496,Fair,27681.914517764584
19,19111.323035035115,Audi,Petrol,Automatic,1.0,2.3606140960038364,69.95160710306013,Poor,30571.69705334896
1,59857.6794370374,Kia,Electric,Automatic,2.0,1.2094024043600105,191.9670482532747,Good,76830.5406747055
6,66672.06409674697,Ford,Hybrid,Manual,3.0,1.7589032611320685,113.1752826411784,Fair,43040.29635543229
2,37977.46894662306,Nissan,Hybrid,Manual,4.0,2.4094936376315,171.5097717291992,Poor,70983.5647845284
14,,Nissan,Hybrid,Manual,2.0,1.7488889502125677,114.02896815634242,Good,
6,16664.731864216046,Ford,Electric,Manual,4.0,1.3284119170630309,154.03456856209914,Poor,59193.239045093884
14,20104.87707100712,Toyota,Diesel,Manual,1.0,1.9545866448945455,162.40291466875286,Excellent,53938.717801610175
4,52731.947911775045,Nissan,Diesel,Manual,1.0,1.7533454824379553,201.3680776043965,Good,69608.500485405
8,50507.705559445436,Ford,Petrol,Automatic,4.0,2.6058928655758757,93.6897653609762,Poor,35776.6967406208
3,35668.5302315179,Kia,Electric,Manual,2.0,2.410989874040397,114.73356115604835,Good,56336.13601516701
19,66191.88871943772,BMW,Diesel,Manual,4.0,2.2531645361365964,214.54532850301717,Poor,66115.39169479228
14,60617.886284318985,Toyota,Petrol,Manual,2.0,2.0107773760800933,159.26149927951482,Poor,45247.03168114045
17,67162.78141868032,Toyota,Hybrid,Automatic,3.0,1.8905873868262109,115.61370634098213,Excellent,38350.70810779658
8,47537.27129295465,Ford,Hybrid,Manual,4.0,1.8879675486037621,178.9196812206799,Fair,66817.10687859709
14,62051.60535956682,Hyundai,Petrol,Manual,,1.1451717507012675,110.03240441720314,Good,41882.06189420945
6,41086.99393940011,Honda,Diesel,Automatic,2.0,2.0014734442829707,157.81710370348054,Excellent,47904.66934520997
16,91076.37380173191,Ford,Electric,Automatic,3.0,1.6037475645974744,122.62660783786649,Good,30734.309505541332
19,33749.084597560286,Audi,Petrol,Manual,2.0,1.9571904345389395,199.71733663604255,Fair,52271.07003985696
14,92105.94858916625,Ford,Diesel,Automatic,2.0,2.0260808362562974,115.74436326229338,Excellent,46903.18099902796
19,,Toyota,Petrol,Automatic,4.0,1.7572012345638945,43.84474454555239,Fair,
3,22489.782208625147,BMW,Diesel,Manual,4.0,2.4665490603522784,132.05829891064317,Excellent,58174.13223677919
10,77361.58700977202,Audi,Hybrid,Manual,2.0,1.4625259630722107,123.31258999640917,Excellent,42415.728817501426
19,52518.02776789918,Mercedes,Petrol,Manual,1.0,1.7530138951333072,140.23196133234765,Excellent,42168.49755175117
9,67022.48196760476,Mercedes,Electric,Automatic,1.0,1.835807345682432,172.27860775975796,Excellent,50416.230784639294
13,74477.11837085187,Hyundai,Petrol,Manual,1.0,2.5777314130930287,102.72485331495005,Poor,47465.35075938971
7,56759.111082900505,Kia,Hybrid,Automatic,4.0,2.015530873729836,118.91366617270788,Good,58328.46332833907
14,38155.18310374371,Nissan,Hybrid,Manual,4.0,1.9913079267356395,149.765116914291,Poor,46439.47025239921
9,69514.267553385,Hyundai,Diesel,Automatic,3.0,2.4352565317777373,123.62216199397434,Poor,46683.13761837834
19,50015.11014909191,Mercedes,Hybrid,Manual,4.0,1.7389699489757704,152.60027409610143,Poor,38079.52003740653
15,63717.15637216838,Nissan,Diesel,Automatic,3.0,5.0,171.50938993122955,Excellent,63124.55189597325
14,6925.388524170776,Kia,Hybrid,Manual,4.0,2.198899781349892,150.5424954877288,Excellent,66022.18693700053
6,58939.63434019704,Nissan,Diesel,Manual,1.0,2.6187503512689627,194.00478513515918,Fair,67473.47989975172
4,37228.2834970994,Kia,Electric,Manual,1.0,1.8104720021605931,112.06871380099672,Good,51885.099780542674
8,83066.1927435706,Honda,Diesel,Automatic,2.0,1.8527758587734857,126.85672428755818,Fair,45263.68259613357
17,,Audi,Diesel,Automatic,2.0,2.071077485631482,209.73145582447853,Fair,
9,54797.154916985935,Nissan,Electric,Manual,3.0,1.9695985090795005,120.63070825734094,Good,52775.289891735214
1,59726.199867004434,Nissan,Diesel,Automatic,3.0,2.3838356849205584,248.01578605372217,Good,79107.18286109202
14,30031.182942465635,Nissan,Diesel,Manual,2.0,1.891773084653884,188.6523341283618,Fair,52106.726068638025
11,82465.13381056108,BMW,Electric,Automatic,3.0,1.4698300874709274,117.12940222892738,Fair,31749.02010854339
30,150000.0,BMW,Hybrid,Manual,,2.6772664326376847,173.41613150172014,Fair,25027.106960709047
9,57858.27021096433,Honda,Petrol,Automatic,1.0,2.957612252342111,161.8572666761451,Excellent,63678.97341504231
14,81808.07137147278,Honda,Diesel,Automatic,2.0,1.21623253565148,91.81024113960575,Good,37395.35063840193
9,38617.03602654932,Honda,Hybrid,Automatic,2.0,2.240091148354178,211.76979359410285,Good,68000.78076096869
4,34057.72867550039,Mercedes,Petrol,Automatic,4.0,2.37356909389424,182.85488336106624,Poor,60018.25643003464
4,50818.494974578454,Mercedes,Electric,Automatic,3.0,2.1216782740288576,209.06767532809118,Excellent,77381.75828196201
8,58698.820767357975,Ford,Diesel,Manual,2.0,2.786941009698171,191.8768109426153,Excellent,64091.737300419736
2,42120.266375137595,Hyundai,Diesel,Automatic,2.0,1.3290522601459656,163.9591293593388,Good,68855.75996080191
9,60755.36380736968,Audi,Electric,Automatic,4.0,1.7181469561201201,193.19480136968303,Excellent,68413.0751612084
14,56127.789641468284,BMW,Diesel,Automatic,1.0,2.0534062002699143,96.56181649818278,Fair,39378.44797641093
9,,Kia,Petrol,Automatic,2.0,2.4599358377424556,229.34779058269942,Good,
16,60375.860349034425,Audi,Petrol,Manual,2.0,2.6036568208078625,179.80694968037614,Good,55946.19275419049
17,67270.56485043043,Audi,Electric,Automatic,4.0,1.397057631680421,71.872587197206,Excellent,16674.499519388075
16,53429.38635180782,Kia,Diesel,Automatic,2.0,1.1118297827772636,90.23141729863599,Good,23297.677093908078
12,73052.96206523385,Toyota,Hybrid,Manual,2.0,2.3897818419280004,161.5078774768579,Excellent,57954.94987359585
3,25651.92413006096,Nissan,Diesel,Manual,1.0,2.058282413943059,114.41524757403431,Excellent,61619.592967593504
11,59359.00844263703,Hyundai,Electric,Automatic,2.0,2.082187128908724,170.7970182328669,Excellent,54917.70378470463
14,26594.385872064504,Ford,Hybrid,Manual,4.0,2.401915023405451,110.5740335317836,Fair,38634.12586065651
18,27718.37283533825,Honda,Petrol,Automatic,1.0,1.5950295282115896,99.09524424102078,Excellent,37068.82249462443
5,37381.3833252442,Kia,Petrol,Automatic,1.0,1.880082856535539,128.3864348106405,Excellent,68524.9583506852
16,31158.7963285151,Mercedes,Hybrid,Manual,1.0,2.261845808520199,280.74811936168373,Poor,72461.6674555369
5,39040.08362517724,Honda,Hybrid,Automatic,3.0,1.5245915076946546,106.20982931612411,Poor,52154.8035048192
3,45716.99378577623,Kia,Electric,Manual,4.0,1.7288208923436237,200.27489243589122,Fair,64088.91272894625
12,66743.08972662769,Honda,Diesel,Manual,3.0,2.052425670360316,119.68850404979753,Fair,44553.96907543526
1,43576.81922588595,Nissan,Petrol,Automatic,2.0,2.261770234847872,146.44610156023666,Excellent,57226.860957020064
9,,Nissan,Diesel,Automatic,,1.2768526002455178,154.98702594365423,Poor,
9,72801.35692990321,Nissan,Petrol,Manual,3.0,2.3335312015553473,147.51579505096362,Fair,56082.874467235524
4,33258.19732769921,Honda,Diesel,Automatic,2.0,2.2184055112150336,152.26519843706672,Good,65744.34514457933
3,48825.59145790742,Nissan,Petrol,Manual,3.0,1.5788693811662975,163.52597530623655,Good,58145.413302235655
17,58930.73013881423,BMW,Diesel,Manual,1.0,3.124612236100459,90.25032076443833,Excellent,42320.237288930686
2,53992.20836805565,Mercedes,Electric,Manual,2.0,1.5247280941128745,144.7122570600334,Poor,64103.93405087865
1,71883.59095042951,Ford,Petrol,Manual,1.0,2.367258372859212,147.76833635553962,Good,58937.04865102112
8,59580.06286785518,Kia,Electric,Automatic,1.0,2.1387720911328767,172.2029277462966,Poor,53315.56279220409
13,32773.80840605784,Audi,Petrol,Automatic,3.0,1.7931989949122373,138.75086596977212,Fair,44884.876691053476
15,93571.24347983324,Honda,Petrol,Automatic,4.0,2.0451209894958486,171.13968865591266,Poor,41277.309179428594
8,53886.669266764664,Honda,Petrol,Automatic,2.0,2.266830403054137,123.88891770755168,Excellent,55225.77494260557
12,47053.19546756987,Mercedes,Diesel,Automatic,2.0,3.427341551169409,127.91177045398996,Poor,58146.53422606003
12,69278.50846111141,Toyota,Petrol,Automatic,4.0,1.27572864330208,162.4685764184052,Good,58308.2388833613
14,54989.01891860145,Hyundai,Electric,Manual,2.0,0.6444454068543783,108.85701001885076,Poor,31322.009208160638
15,57984.56385878654,Kia,Diesel,Automatic,3.0,1.4949287925812338,127.41069220463359,Poor,47082.60242721297
15,,Toyota,Diesel,Manual,2.0,1.9849370080115691,130.21256262799344,Poor,
9,44497.571434899066,Hyundai,Petrol,Manual,3.0,2.3327449066767927,132.3213814671321,Fair,49013.56283748853
19,43644.78211965208,Audi,Hybrid,Manual,2.0,2.0482330123161696,152.2914574057607,Excellent,37745.43096918976
8,52331.570240249275,Honda,Diesel,Automatic,3.0,1.9239042489061808,114.38020840236094,Good,44599.97344834317
19,71430.31871162077,Nissan,Petrol,Manual,4.0,2.7683342077621593,175.02097065047556,Good,51485.186693206204
6,19869.31939619202,Mercedes,Electric,Automatic,2.0,1.6045587004554924,139.12982174231016,Poor,58630.44279207468
19,10688.882170469893,Kia,Hybrid,Manual,3.0,2.8312590321583118,166.15305675895684,Poor,57542.12307464436
4,38257.69458759705,Mercedes,Diesel,Automatic,1.0,2.3102670448145455,100.88149506013986,Fair,51953.748932350565
7,17321.540818814257,Ford,Hybrid,Automatic,1.0,2.7498045939902376,35.67977760594225,Excellent,54697.43901851121
4,41503.37304948723,Audi,Diesel,Automatic,1.0,1.5285403089171261,187.7214535719955,Good,71788.35793088812
30,60049.9939225858,Ford,Hybrid,Automatic,,1.8239014683078147,158.3503645346916,Excellent,20718.57769568674
13,32185.02272895473,Hyundai,Hybrid,Automatic,3.0,1.269374987174733,171.8634179944848,Good,43444.51975069101
3,21463.468464373153,Hyundai,Electric,Manual,1.0,2.150097619386252,202.70344445071348,Poor,69787.6755050109
12,51386.74323430696,BMW,Hybrid,Automatic,2.0,2.160466242581469,112.41647382855757,Fair,37960.98762932581
2,67250.8696923034,Hyundai,Electric,Automatic,3.0,3.004252867144389,77.65422146144243,Fair,51934.777962067514
2,,Toyota,Petrol,Manual,1.0,2.040406592303807,189.12625458594124,Poor,
9,66404.64796611968,Toyota,Diesel,Automatic,1.0,1.2413653013471015,176.08168293054644,Poor,45780.82024750981
1,66346.12407476653,Nissan,Electric,Automatic,2.0,2.472096739706531,194.2396158514263,Poor,62900.45311468896
8,69081.70204313257,Honda,Diesel,Automatic,3.0,1.5433341237470681,216.3390127274994,Excellent,60790.653005544475
6,74369.60429743373,Mercedes,Electric,Automatic,2.0,1.3652497912564212,103.06335128576505,Poor,47200.3542881858
6,94040.27849319231,Honda,Diesel,Automatic,1.0,5.0,187.4741585400962,Excellent,76709.76091027439
18,42878.159027618894,Honda,Electric,Manual,2.0,1.6160650969988641,139.85604266405187,Poor,42070.37773001741
17,52191.43160155716,Toyota,Diesel,Automatic,2.0,1.7005495016817584,188.65221797563441,Fair,57137.42767230116
12,41671.23133503949,Mercedes,Petrol,Manual,1.0,2.7012438970537964,223.4400169831091,Excellent,58320.99950866391
6,50039.536895116216,Nissan,Diesel,Automatic,1.0,2.256780144055326,151.09833531964827,Fair,56712.228416322396
8,80657.46711272624,Audi,Petrol,Manual,3.0,2.298507839469137,120.17591151432657,Poor,44419.75398062545
19,23099.710321386625,BMW,Petrol,Manual,3.0,1.3117828236419111,95.762916676202,Poor,23500.40374342515
10,32779.00655668849,Toyota,Petrol,Manual,1.0,2.3527722337310797,59.843458694723296,Good,31683.023316494473
1,77543.61873009123,Ford,Hybrid,Automatic,1.0,1.8612856458354674,208.07046313368852,Excellent,72330.49785225611
13,70400.73013804179,BMW,Diesel,Automatic,4.0,1.7779440023108097,210.584124666768,Excellent,60315.303980344645
17,,Audi,Hybrid,Manual,4.0,2.2042474152286227,190.45836018431032,Excellent,
3,67088.0400224144,Hyundai,Hybrid,Automatic,3.0,2.004157552614067,137.98818955935357,Excellent,48576.98216896496
8,56824.31684984067,Honda,Diesel,Automatic,2.0,1.2683597002040314,181.49896801530582,Fair,55463.98543222351
14,80005.49218001976,Kia,Petrol,Manual,1.0,2.476001188155188,162.2355574392849,Excellent,52165.8024977164
3,51490.19187653545,Nissan,Hybrid,Automatic,1.0,2.5237727172929914,103.56894939686084,Fair,45670.7452790063
16,70512.64227745164,Honda,Hybrid,Manual,,1.7063261898635624,195.94094542219779,Poor,53544.68078546689
13,102840.2382098524,Hyundai,Electric,Automatic,3.0,2.3044557774515555,170.3877513578482,Fair,41858.777794178575
17,61961.98310094932,Audi,Diesel,Manual,4.0,2.4567503558421215,179.45666902426865,Excellent,47986.41550475538
13,50986.56331589687,Ford,Hybrid,Automatic,3.0,1.0656653721302327,163.05272110970017,Fair,45030.78637738395
6,64448.93970441959,Nissan,Diesel,Automatic,2.0,1.7423827165055112,155.33821577247406,Excellent,47682.76363507956
17,150000.0,Nissan,Diesel,Manual,1.0,0.9113024361711202,164.1309828108722,Fair,30476.967076126355
14,97759.35411049463,Audi,Hybrid,Manual,4.0,2.3170218666102795,138.60635634815975,Good,40923.11877717545
17,53601.42075391963,BMW,Diesel,Automatic,2.0,2.2232530482908124,174.28162749785326,Excellent,61120.71398230375
8,44541.33359548974,Honda,Petrol,Manual,1.0,1.6723592329652828,228.05216065156173,Fair,70821.69037010317
11,33286.21989959928,BMW,Hybrid,Manual,3.0,1.9248817462527261,168.51827743833272,Excellent,59522.17695963061
1,,Toyota,Hybrid,Manual,4.0,1.8159362572223414,194.67238572572978,Poor,
7,67343.74825655477,Audi,Hybrid,Manual,1.0,0.9798292828306046,102.76239921473086,Fair,39202.31695193041
17,40052.91257171814,Toyota,Electric,Manual,1.0,2.650162805121564,182.523540288858,Fair,47169.168656183836
10,61529.02690244845,Ford,Electric,Automatic,1.0,2.127587458897299,170.39446396795864,Good,64689.035376801214
11,19828.880635742873,BMW,Electric,Manual,1.0,1.9278647961755064,193.0207835825727,Excellent,62176.71823333936
9,53699.411501463124,Kia,Electric,Manual,1.0,1.9311060933493602,133.01502811779676,Fair,49987.5914680269
9,59055.12704153389,Audi,Hybrid,Manual,3.0,2.353865333389933,189.39732583883693,Good,68548.463398167
5,84146.59619118445,Audi,Petrol,Manual,2.0,1.2065850209949387,121.22819038607093,Good,42552.17397122238
17,34583.62394542621,Nissan,Diesel,Automatic,4.0,1.5623145023562606,195.54458796691137,Good,49885.44167198697
9,24432.947423953512,Hyundai,Diesel,Manual,3.0,2.1064836700973117,198.29409491097996,Excellent,71996.07162310247
17,32091.440781499165,Ford,Hybrid,Automatic,4.0,2.557786432409305,105.77472219424584,Excellent,42083.295769802025
19,23268.6299937016,BMW,Petrol,Automatic,1.0,0.7949891285501607,164.56440441896413,Fair,46428.14439028756
7,76733.14715517966,Audi,Diesel,Manual,2.0,2.4980361695594824,141.20015675331933,Excellent,41091.80837182288
9,80972.78590048073,Audi,Petrol,Manual,1.0,1.6459912790877527,169.48487508735062,Excellent,45479.814141882074
7,56404.33155897658,Kia,Hybrid,Automatic,3.0,1.856712346531887,151.57986591838164,Poor,57735.8268084763
30,,Honda,Electric,Automatic,,2.0169058481156776,141.02986290012464,Excellent,
11,52679.16761160471,BMW,Petrol,Automatic,4.0,1.4475807521135748,126.72837715095218,Poor,36801.86856070167
14,48097.76704598468,Nissan,Diesel,Manual,1.0,1.3798703663798437,207.67651596924526,Fair,56499.805651554576
19,43339.24761892477,Kia,Diesel,Automatic,1.0,2.1037719371781987,120.33089025805484,Good,37178.35222166332
11,43792.18017244869,Nissan,Diesel,Manual,2.0,2.9474225227763458,128.18551624066367,Poor,45813.64594476173
13,19043.968873819376,Mercedes,Electric,Automatic,2.0,1.5269035986702495,99.76837648324394,Fair,35048.18946499479
14,55285.095272146784,BMW,Petrol,Automatic,1.0,1.522971064763258,184.2468734529209,Poor,55855.21081510455
13,49193.32179571912,Audi,Petrol,Manual,4.0,1.3881313173021723,191.49233461163692,Excellent,48736.96505707507
1,64907.214481557516,Mercedes,Diesel,Manual,2.0,1.8872223536647892,165.71305843437509,Fair,55096.22598620053
8,51870.469928772196,Nissan,Petrol,Automatic,1.0,1.508678477299964,119.19797256970666,Good,51344.53028907867
12,46745.92596861816,Nissan,Diesel,Manual,1.0,1.519442110965493,81.82518456815299,Poor,38715.818837123305
19,32576.139399847387,BMW,Petrol,Manual,1.0,2.1050872587266256,172.39057457769553,Excellent,52289.130492130345
12,51443.064736435226,Hyundai,Electric,Automatic,3.0,1.2777282871452718,185.95992594938056,Fair,53473.44765742713
8,64764.74461632324,Honda,Electric,Manual,4.0,2.8111545164462957,129.60508653256036,Excellent,65049.769108027685
8,27133.220178322787,Audi,Hybrid,Manual,1.0,1.4121175658342322,152.9867919409842,Fair,47150.46376332716
13,,Mercedes,Hybrid,Automatic,1.0,2.5657188724843447,87.13857662845132,Poor,
12,54660.85903058968,Ford,Hybrid,Automatic,1.0,2.9864907852850453,118.39587124106782,Fair,40821.019199644375
16,35638.70432763471,Hyundai,Petrol,Manual,2.0,2.599043981744854,165.46907817402385,Poor,66447.62412137573
1,38242.873901839994,Audi,Electric,Manual,1.0,2.5368942378145865,145.81159036348834,Fair,59887.01493489227
13,54612.21697532429,Ford,Electric,Manual,3.0,2.3980802113189665,157.56530795464806,Excellent,45921.04720570904
7,150000.0,Honda,Electric,Automatic,3.0,2.106885773774418,195.56069677705085,Excellent,55677.815854114226
5,56998.47430498785,Ford,Diesel,Automatic,4.0,2.589401856463717,100.31170897117146,Poor,43681.19897828196
8,32092.912526816,Ford,Petrol,Manual,1.0,1.8697076230919019,158.23183681501027,Good,52632.9304044862
14,71257.07386066433,Hyundai,Petrol,Manual,1.0,2.432610947536256,122.79065639790204,Poor,39137.139885861005
13,96756.554907766,Toyota,Hybrid,Manual,1.0,2.5538902934484886,142.99609470350242,Excellent,61272.57637029731
15,32784.86396596361,Hyundai,Diesel,Automatic,,2.2542561703219572,161.6130919071107,Fair,51330.4160453349
17,60684.157247493495,Mercedes,Diesel,Automatic,2.0,1.8653515646929493,99.38332805923206,Good,45458.614349934156
15,35465.161902359614,Toyota,Electric,Manual,2.0,2.2440645177296137,123.88622319749888,Excellent,36253.8113641688
18,70819.08347595579,Honda,Hybrid,Manual,1.0,1.8153286269120112,133.44518411673482,Good,48119.40592827809
18,24694.8318182957,Hyundai,Petrol,Manual,2.0,1.728089358849308,165.87630010799404,Poor,42503.87784324117
2,,Toyota,Diesel,Manual,4.0,5.0,194.03994579260547,Excellent,
4,32540.220662212945,Nissan,Electric,Automatic,3.0,2.0731011293806096,83.13836454110466,Poor,54465.07698892731
1,45860.308218032624,Hyundai,Petrol,Manual,1.0,2.38788632392752,123.2978688897905,Excellent,56038.77916162726
4,29379.49449705386,Toyota,Electric,Manual,2.0,2.0762938209628135,144.13482145697088,Excellent,69382.20687628136
18,66447.00941791508,BMW,Petrol,Automatic,1.0,2.2547437131647303,143.98062732798545,Poor,39459.63126926215
5,33260.39291120826,Mercedes,Electric,Manual,1.0,2.699162605355056,166.6255699927598,Excellent,78175.46260779415
19,61039.28518663655,Audi,Petrol,Manual,3.0,1.9189470698712914,100.38463280252664,Good,26904.67220904646
15,43118.039434753344,Ford,Hybrid,Manual,3.0,1.7982129059274081,141.8890142899261,Good,44024.34746478536
8,47710.55256402274,Toyota,Petrol,Manual,2.0,2.2148879170426907,133.51721859909102,Poor,51246.88106531541
17,52955.11814800257,Audi,Petrol,Manual,3.0,0.7105914906196802,178.8725757658961,Fair,53555.42353991876
1,34763.50656682302,Hyundai,Petrol,Manual,4.0,2.3544329588972075,152.9636160606979,Good,62187.04773029392
12,54207.34227081774,Audi,Electric,Automatic,1.0,1.568942135787746,132.22800964159103,Excellent,42014.80216967437
19,80606.69128708822,Nissan,Diesel,Manual,3.0,2.8379525716805882,198.71777936119352,Poor,54477.82563057625
15,34438.10428334572,Kia,Petrol,Automatic,2.0,2.3948741014692363,128.80459519630722,Fair,37215.81432668347
9,73436.2028654769,Kia,Petrol,Automatic,2.0,2.458044236075615,118.03590368855116,Poor,37122.22835014638
7,,Mercedes,Hybrid,Automatic,2.0,2.4698432024548755,173.5617646313932,Good,
2,33676.90021943912,Toyota,Petrol,Automatic,4.0,1.7703994830973733,130.97953461323536,Excellent,61069.05476181698
9,20898.90789818896,Nissan,Hybrid,Manual,3.0,1.869954354537497,152.62923694440377,Good,57749.66251567729
10,56039.21800343529,Ford,Petrol,Manual,3.0,1.1540483644338584,219.28084295501702,Poor,63289.86760808029
2,39051.84954466254,Honda,Electric,Manual,4.0,2.7472590739584435,130.41141668685324,Excellent,67841.71244750732
30,87372.06438326005,Mercedes,Diesel,Manual,,1.3559089281650833,111.3568814614444,Fair,21070.28687128469
11,50696.150809996645,Kia,Diesel,Automatic,3.0,1.9925850207953448,141.39826421550228,Good,46051.616600546215
13,33956.011839296414,BMW,Diesel,Automatic,3.0,2.612520321692344,137.705484638413,Poor,57924.64398935329
10,27056.809779765772,Honda,Electric,Automatic,4.0,2.7671225264611365,180.66249060490085,Excellent,83572.04987463409
14,71798.09918181661,Honda,Hybrid,Manual,4.0,1.8745787255470077,95.27883682752379,Poor,39040.119253794575
18,38576.32051831627,BMW,Diesel,Automatic,2.0,1.1469573817880256,257.50590620182396,Fair,63418.16502458921
19,50876.57598920856,Hyundai,Electric,Manual,4.0,2.1155363650977685,121.19369953107945,Fair,33058.85707606112
9,69116.05490224961,Audi,Electric,Automatic,4.0,2.1665676709091697,171.01836584648436,Good,54602.123798554
7,40314.83296138339,Mercedes,Petrol,Manual,2.0,2.2119753714662593,187.3767043548601,Fair,61696.795695816785
3,49081.42342519679,Nissan,Hybrid,Automatic,4.0,1.847220715869569,157.66284136333164,Fair,64502.142609298964
6,,Honda,Electric,Automatic,3.0,1.9309692725201961,174.77040293746606,Good,
2,63666.49023032184,Audi,Hybrid,Manual,1.0,1.6529777784925321,152.8256208695061,Poor,56806.65501011102
6,61814.88671020651,Kia,Diesel,Automatic,2.0,2.0793577983751343,175.28874585647898,Good,61823.44287197975
3,45597.72537490343,Nissan,Diesel,Automatic,1.0,2.4008958170654164,132.99706277746446,Good,60893.72450041575
16,51272.98122993035,Mercedes,Diesel,Manual,1.0,2.131624936981526,123.85494972301596,Excellent,50144.34502356281
8,42564.41976953023,Ford,Petrol,Automatic,2.0,1.9780188612479648,78.7947952355869,Fair,43074.322512377395
2,20447.751861611105,Honda,Petrol,Automatic,1.0,2.561903210870906,167.40914563276533,Fair,70833.19125051677
17,55152.017147962586,Kia,Hybrid,Automatic,1.0,2.1282607864992067,136.2718870295622,Poor,38747.66397868973
9,87843.83521666136,Mercedes,Hybrid,Automatic,2.0,2.0155011364703883,164.9607200147869,Fair,48712.21242322101
12,32325.617186178744,Toyota,Petrol,Manual,2.0,2.0388331114710145,137.30717029282437,Poor,50220.94874628124
3,34539.405807945936,Kia,Electric,Manual,3.0,1.3948126231326285,199.62410446907177,Excellent,70178.06801873329
11,32585.444567125174,Nissan,Hybrid,Automatic,2.0,1.4549652656302543,143.426614458124,Poor,42748.623381425816
1,64491.83557446245,Toyota,Hybrid,Manual,4.0,1.9378828773211558,125.13839998343833,Poor,51870.86938435683
13,58969.7090839288,Kia,Diesel,Automatic,1.0,1.6312918610426892,134.05752308508227,Excellent,40782.5072472638
15,46829.246151670864,Ford,Hybrid,Manual,2.0,1.9773777317844732,170.05048525462925,Good,55523.49814509638
5,,Audi,Hybrid,Automatic,,2.4283541575072647,266.77357235548504,Excellent,
17,51847.53583279849,Ford,Electric,Automatic,2.0,2.3528653038419582,204.85715167114225,Fair,56316.39404349814
6,18707.557453283913,Ford,Hybrid,Manual,1.0,2.1962752922576234,101.68872201216492,Fair,55416.97826694751
11,52868.53133714986,BMW,Electric,Automatic,2.0,2.422373999318266,159.4500345657366,Excellent,60671.53745112179
18,67430.48772175869,Kia,Diesel,Automatic,1.0,2.5151641929206723,118.64032333248406,Poor,32641.02513005331
4,24976.017267326442,Audi,Petrol,Automatic,2.0,2.4970847992819656,134.2445068769495,Excellent,74453.72503635456
3,19349.634463406725,Hyundai,Diesel,Automatic,3.0,2.4847521166987088,137.7604617970221,Fair,71560.00647046023
13,81588.7578338972,BMW,Electric,Manual,4.0,1.4005927125450794,146.55255555986435,Excellent,40049.58651772929
9,37764.8072099083,BMW,Electric,Manual,3.0,1.0544295190122022,185.12319804412687,Poor,58766.09179649508
6,72718.95691887644,Ford,Hybrid,Manual,2.0,1.6098862086674925,139.5345521086888,Fair,46501.4766304036
12,46920.04669604337,Honda,Hybrid,Manual,1.0,1.771604559275547,156.709391878539,Good,53255.980613618434
2,46760.90366117345,Honda,Petrol,Automatic,3.0,2.4642992605234557,149.67495009971287,Excellent,72198.2257940908
3,58768.253989932906,Toyota,Electric,Automatic,4.0,1.951757137686603,122.056731354275,Excellent,52128.69121126655
3,32320.022865071187,Hyundai,Electric,Automatic,4.0,1.7600911929843264,128.3611462765012,Excellent,60240.01265701771
12,52649.94286991291,Audi,Diesel,Automatic,1.0,2.081766853051411,125.63106617678007,Excellent,53496.42186374309
15,,BMW,Petrol,Manual,2.0,2.2679155085808214,176.52879778771918,Fair,
9,23590.13113189937,Kia,Diesel,Manual,3.0,2.3878739212132194,135.13869289360264,Poor,56167.885439717575
8,56749.64149452798,Ford,Hybrid,Manual,3.0,1.7934871521422775,220.75546198843324,Good,70156.45356416804
11,44733.843862441674,Nissan,Hybrid,Automatic,1.0,1.5214928350330126,118.69124590307908,Excellent,50832.801671263864
16,46859.50343110584,Kia,Diesel,Automatic,3.0,1.6107238866083053,118.59574327587313,Fair,37921.48368743755
4,25796.781131716845,Kia,Hybrid,Automatic,1.0,2.0600620904727847,107.29604188259273,Excellent,47908.42062215408
1,81828.00735525608,BMW,Diesel,Automatic,1.0,1.473866512103001,145.71728854872185,Good,62547.113821547624
7,67534.28372772233,Audi,Electric,Manual,2.0,2.474150655229091,128.4343023422369,Excellent,55567.04608930228
2,69283.11768343957,Ford,Electric,Manual,1.0,1.478668946846188,135.9053795629291,Poor,52173.81550151532
5,43891.10595116636,Ford,Hybrid,Manual,3.0,1.2212348384018503,190.97971702204035,Excellent,64844.86356392788
30,150000.0,Audi,Petrol,Automatic,,5.0,143.32961150986662,Excellent,37054.9015185661
4,89058.34764979022,Honda,Electric,Manual,3.0,1.861997192462546,134.99501951169464,Excellent,44869.574073025164
5,48778.04983988264,Mercedes,Hybrid,Automatic,1.0,2.235599151069404,161.4327053739534,Poor,67962.40152749974
1,35024.004079598926,Toyota,Petrol,Manual,2.0,1.7504666157176798,157.47711269837762,Fair,57375.11846728965
1,58336.03148966228,Toyota,Hybrid,Manual,2.0,2.2015647777817327,180.15803049234896,Poor,51831.48261839839
