Size,Bedrooms,Bathrooms,Neighborhood,YearBuilt,HasGarage,LuxuryRating,ProximityToCityCenter,Condition,Price
2171.168917244811,2.0,3.0,Industrial,2013,1.0,Medium,3.0967313593702945,5.932174596510642,665607.0950173365
2777.080210357387,5.0,3.0,Industrial,2000,1.0,Medium,7.2733157522685215,4.154363300592657,762532.4772251486
2426.987988276112,3.0,3.0,Industrial,2015,1.0,Medium,0.2378001686856006,3.359703782726717,719870.5433982074
2207.4327501809553,,3.0,Suburb,1942,,Medium,4.0961266134701475,7.363908195103072,607590.8303270806
2231.644265059053,5.0,2.0,Suburb,1908,1.0,Low,2.8708146591148735,4.4752066220375415,684586.8001310417
2021.757334321733,1.0,3.0,Commercial,1918,0.0,Medium,7.493823856486353,4.362903021899946,526097.6926268961
2279.069757259253,5.0,1.0,Downtown,1911,1.0,Low,7.14694927043786,6.163637535826438,610196.3662315743
735.2199611528486,4.0,3.0,Rural,1926,0.0,Low,6.12874668726041,3.9644472487410836,424176.8122406594
1851.696270465101,5.0,,Commercial,2000,1.0,Low,8.83125261034929,5.457280277760212,537829.8760149002
2120.6609674583906,1.0,3.0,Suburb,2011,0.0,Low,5.020023967637015,4.239514470794245,635274.4128890049
1424.4929581902466,5.0,3.0,Suburb,1957,1.0,Medium,6.262515839814435,-0.15856079557659886,547872.593746469
2193.16165890578,3.0,2.0,Suburb,1924,1.0,High,1.804824061267416,5.772700626854796,651692.4897501859
1897.7643895069393,2.0,2.0,Commercial,1944,1.0,Low,4.35973607577754,5.523645869008426,541089.3013463443
10000.0,,2.0,Suburb,2001,0.0,High,5.220088117814647,5.707651870481434,1728151.6089548909
2786.509862607428,2.0,2.0,Commercial,1947,1.0,Low,3.1665750084948776,0.8489030105861062,688046.081420871
1767.0972154409185,5.0,2.0,Suburb,1949,1.0,Medium,5.5110448735910005,2.298648057133326,592243.1213174238
1924.5811442166523,4.0,2.0,Industrial,1980,1.0,Medium,1.0625218589910483,7.325042899697715,625160.3695703645
1963.0262171958036,5.0,1.0,Industrial,1943,0.0,High,6.000263301644699,5.147803735198085,612769.466108763
1774.1702619201888,1.0,3.0,Downtown,1958,1.0,Low,4.1307449559708,1.2129942644655292,571457.7004707016
2097.5124920140634,5.0,3.0,Suburb,1932,0.0,Medium,3.4253018264389885,5.169180132576226,694316.0045272718
1620.858965556205,2.0,2.0,Downtown,2002,0.0,Low,6.486730461011866,1.8604057263104852,496927.2389694038
1434.6923325312368,3.0,2.0,Commercial,1977,1.0,Medium,7.927676337457469,3.8534112924268697,445576.1201884269
2311.3556119501345,4.0,1.0,Downtown,1927,1.0,High,6.78362486338938,5.507159212814401,578441.6784488526
2314.7647921109055,,,Suburb,1917,,Medium,3.3771258344692576,5.510046249889044,627054.5469362311
1597.842120170004,5.0,2.0,Commercial,1954,0.0,Medium,6.336309259944631,7.0137089288252685,596716.1665697355
2447.6777153813,3.0,1.0,Commercial,1932,1.0,Medium,4.488096414826666,5.930544191754303,609499.310124057
1684.2111354173344,4.0,1.0,Industrial,2015,0.0,High,7.258864635626212,6.0565510499864565,537884.4026744594
2126.5826190189905,5.0,2.0,Commercial,2005,0.0,Medium,5.442232912026788,4.237058973928835,635613.9814839878
2410.172006306228,5.0,2.0,Commercial,1914,1.0,Low,2.05084588912903,3.2992017891718,698172.7003106393
1983.1937176481435,2.0,2.0,Downtown,1960,1.0,High,4.515886322578253,5.097844463728035,548312.8627340113
2227.3704560705673,2.0,2.0,Commercial,1910,0.0,Low,3.3494395007697833,7.040185115932581,591092.9545959636
1741.7851780562141,1.0,3.0,Rural,1935,0.0,Low,3.4455579009064987,6.652130000771205,520801.92086105293
1901.7667082859514,3.0,3.0,Industrial,1914,1.0,Low,4.350134531296112,4.597787296717839,629394.4413762203
1897.0702845598298,,2.0,Industrial,1952,0.0,Medium,5.548425636435312,4.880717193876277,558192.5876325051
1626.7108267298804,5.0,1.0,Commercial,1961,0.0,Medium,6.81609692101237,3.1952370266032606,522966.34347058134
1911.612918442109,5.0,2.0,Downtown,1947,1.0,Low,3.9491519214417767,7.301013151131091,627457.9859873864
1225.6908505681267,1.0,3.0,Industrial,1993,0.0,Medium,7.42535162584214,8.230239128159418,442198.3913649906
1754.4231264289476,5.0,1.0,Industrial,1914,0.0,Medium,1.5951929203800934,5.878656884310546,594113.1887147725
1857.5622533151645,3.0,,Rural,1962,0.0,High,3.3242072823357383,1.7286271629602603,582702.9285639026
1871.91012375231,1.0,2.0,Commercial,2012,0.0,Medium,9.096525423456171,6.3467982473419795,496374.81605025136
1879.2512770646106,3.0,3.0,Industrial,1986,1.0,Medium,2.7147743696026616,8.309056614664614,596958.8892121622
1969.1179000699356,1.0,3.0,Industrial,1942,0.0,Medium,7.502554049922853,2.7630102078440535,512787.5971630281
2239.720759043032,5.0,3.0,Industrial,1949,0.0,Low,4.948040793235961,6.691693932360197,698546.7146537112
2437.2585370662614,,1.0,Industrial,1959,,Medium,4.85828167313912,4.623983015864648,603750.4953043315
1675.1173865758665,2.0,3.0,Downtown,2011,0.0,Medium,6.870523129950863,7.487690451515482,519020.4604885161
1398.3995723054277,4.0,1.0,Suburb,1958,0.0,Low,6.590331555073116,2.6844563825897496,447600.3257605608
1478.9777938784487,5.0,2.0,Rural,1914,1.0,Low,7.667502630874121,4.132665601828788,504315.019427325
1756.3985394025365,4.0,2.0,Downtown,1928,0.0,Medium,4.505889341209712,1.8641562897707278,593408.6330244589
1824.0393410917454,5.0,3.0,Rural,1974,0.0,Low,5.285981914368216,5.679074162424539,625808.0820343532
1615.0019669012713,4.0,1.0,Industrial,2008,0.0,Low,4.4996132306520735,6.106204501278421,518878.8569227582
1351.9416678750526,2.0,2.0,Rural,1981,0.0,Medium,2.776226807052248,5.6879357370131025,466587.95769239985
1771.9395862629058,4.0,1.0,Commercial,1939,0.0,Medium,5.341257490821095,3.9685584828761638,518570.6904140785
2090.713310056986,1.0,1.0,Commercial,1930,0.0,High,4.670225764664488,4.121172380456957,494154.75451235
2297.5147329177826,,,Suburb,1972,0.0,Medium,1.2572306005666691,4.345593999216261,638432.7431817083
1721.2884734458394,5.0,3.0,Suburb,1985,1.0,Medium,7.218787087175681,6.770629176743293,585429.6534597928
1793.501088928283,3.0,1.0,Rural,1910,1.0,Medium,5.296206438853818,2.094724379369217,509750.03178559226
1536.6508455763446,4.0,1.0,Downtown,1980,1.0,Low,3.5995423269120774,4.318882444004691,535314.9966672189
1984.2804148126118,4.0,3.0,Downtown,1996,0.0,Low,5.664850581965132,2.0553470501242836,628904.7143881388
1575.7856829045927,4.0,1.0,Industrial,1961,1.0,Medium,3.951779808746055,4.181533852188637,502799.3517664942
2286.5639066206,5.0,3.0,Downtown,1974,1.0,Medium,5.40298903568938,4.971553208386252,690528.0981901729
1107.0667540329446,4.0,1.0,Suburb,2002,1.0,Medium,7.774410536825613,9.200921817901039,406480.3404057872
1820.1851637737689,5.0,3.0,Downtown,1907,1.0,Medium,5.79750077983571,3.6645762518300264,607529.6953428809
2150.553669595871,5.0,1.0,Industrial,1950,0.0,Low,4.025868577681811,7.054140495460248,624749.4483496145
10000.0,,3.0,Commercial,1956,,Medium,30.0,1.579313466481553,1578391.9382824216
3346.516831990248,1.0,1.0,Downtown,1903,0.0,Medium,3.5713230370562554,5.079586903281012,725039.8275891813
2174.900012283954,5.0,2.0,Downtown,1935,1.0,Medium,6.624078047595648,5.075251088799653,670428.2831868896
1497.972701578995,2.0,2.0,Suburb,1918,0.0,Medium,4.886859722653655,6.490478275723337,459764.6354995432
1952.2678764554635,4.0,1.0,Rural,1923,1.0,High,6.119505751204033,3.907586104714152,531609.4687071604
1111.8768332667742,2.0,,Commercial,1940,0.0,High,4.440695785584985,3.430192790780959,418991.0861542871
1959.7001253516196,4.0,1.0,Rural,1948,0.0,High,3.1332237687361184,0.8397931010536661,610750.8190775777
1583.4719714996206,3.0,1.0,Industrial,1981,1.0,Low,6.197996802250325,5.662095374773933,436546.12678277725
2457.695137780081,5.0,2.0,Industrial,1996,1.0,Low,3.382205457578318,3.715881675931933,721710.826189262
1725.2298627022326,1.0,1.0,Rural,1945,0.0,Low,4.184136374910932,7.050869862549183,459672.88478449034
1941.6170421023767,,3.0,Suburb,1935,0.0,Low,2.552169590322574,6.023546425240813,636691.4833818878
1682.2210792977983,4.0,1.0,Suburb,1909,0.0,Medium,3.1295992681523623,7.370992821905296,550341.9539033485
2869.4256759266655,1.0,1.0,Suburb,2018,1.0,Medium,6.791445464347244,3.2529338780054635,631681.7777516878
1839.3786169410441,5.0,2.0,Commercial,1977,1.0,Medium,7.0957276046928115,5.409042177030682,597452.3271020104
2916.278521739601,1.0,3.0,Industrial,1906,1.0,High,7.182951497623558,5.379910449171738,727256.436495068
2407.0758810591333,4.0,1.0,Industrial,1911,1.0,High,7.1898516439312425,4.007772026077151,645948.8189996259
2241.0333636676933,3.0,1.0,Industrial,1985,0.0,Low,4.29193646352669,7.460734340720453,613243.5687187501
2184.36657365876,3.0,1.0,Commercial,1990,1.0,High,6.330785940111653,6.562673247403199,558642.6021855198
2196.898649108126,5.0,1.0,Industrial,1947,1.0,Medium,7.105775012157348,9.061478939740212,600662.118175344
1036.163710327195,2.0,1.0,Rural,1936,1.0,Medium,3.254821970152934,6.389308928682892,419459.04995553585
1860.5583029246218,,,Downtown,1974,,Medium,5.387544592564705,8.737770645790121,581365.6400612128
2422.5789855921607,5.0,3.0,Commercial,1935,0.0,Low,4.744820989200581,8.692274003657289,707422.6347335645
1975.5514082629472,5.0,3.0,Downtown,1959,1.0,High,1.25729994148947,4.016903782509548,654678.0564907019
1297.4050765982124,3.0,1.0,Rural,1976,1.0,Medium,5.651294647579896,2.0609096301621137,404058.7090767412
1973.7977747112652,1.0,1.0,Suburb,1995,0.0,High,3.5708570823151815,8.373172420730164,538314.2342966353
2852.0527581277456,4.0,2.0,Suburb,1907,0.0,High,7.102448760497923,6.387646136767956,734690.4494140132
2623.4458577673595,1.0,3.0,Suburb,1906,1.0,Medium,3.4752952566559676,6.042549474572148,664710.0529719269
1968.997995316984,4.0,3.0,Commercial,2006,0.0,Low,5.658222899346461,4.102704068722852,635844.5099201399
2475.724638529043,2.0,1.0,Suburb,1942,1.0,Low,5.224359559551108,5.794302740801981,628961.9489234363
1816.7464898159742,3.0,3.0,Commercial,1957,0.0,Medium,1.5540320207024534,7.034111341169265,657953.5764079856
1148.0642065866405,,3.0,Commercial,1980,1.0,Low,4.359316723686082,6.3171726893132725,505209.78633927973
1537.7670059352229,5.0,2.0,Downtown,1985,1.0,High,5.714556823480596,3.772353152558855,556585.5159804574
2781.4443842540986,3.0,2.0,Suburb,1945,1.0,Low,7.047014883610743,8.084697906725292,667599.4717220328
1863.003459085348,5.0,3.0,Industrial,1933,1.0,High,5.037074780103955,5.249656686569627,631749.9252019932
1878.308010312491,2.0,3.0,Suburb,1983,0.0,Medium,6.812178484357013,6.358365909813277,536432.6718980041
1850.0809018625598,4.0,,Suburb,2016,0.0,Low,6.07473305773301,6.681156084176951,591399.2635140549
2952.0682947865034,5.0,1.0,Suburb,1971,1.0,Medium,6.141625429932272,9.263458442522683,730866.5035601577
2812.979457681032,1.0,2.0,Industrial,1921,0.0,Medium,6.231057323980696,5.828926704322534,620343.904255852
3109.390116724067,4.0,1.0,Industrial,1990,1.0,Medium,4.450854405617092,4.8954609999400045,773484.1613094792
1920.4773947999743,4.0,2.0,Commercial,1997,0.0,Medium,3.021710536386024,8.8274251840133,628613.0534688174
2147.8122443735474,,2.0,Industrial,1920,,Low,8.13950936545561,7.2159866145771385,572930.4925689324
1241.6787252896045,2.0,2.0,Commercial,1914,0.0,Medium,6.536656241707277,5.612171422848833,419071.6084866381
2738.467213059137,3.0,3.0,Downtown,1904,0.0,Medium,4.863046246975019,5.486162065342748,726682.4965423738
1416.1102243660325,3.0,2.0,Commercial,2001,0.0,Medium,6.2343193463008415,1.0799000345179262,478206.5364676
2108.3877818813144,1.0,1.0,Suburb,1916,0.0,High,5.794777519562923,4.825060653943908,560292.6820195231
1451.348736183578,4.0,2.0,Rural,1971,1.0,Low,3.291731406435177,2.1951271512015493,587536.9174210005
1705.566586630652,1.0,1.0,Rural,1918,1.0,Low,4.3243522392894205,-0.3393607333282418,443045.9951282629
1581.3687844751498,1.0,2.0,Suburb,1904,0.0,Medium,7.6528811304338,3.808090645955041,430882.3962420335
1696.062369662091,2.0,2.0,Commercial,1922,0.0,High,4.98940254115948,2.2370907968829203,488741.75480502425
1730.4386484255106,1.0,3.0,Suburb,1982,0.0,Medium,5.750462526621886,4.28980263493636,477747.9994216023
10000.0,,,Industrial,1913,0.0,Low,7.519235978337785,5.6161207187743045,1785243.9352483917
2416.6669558901535,5.0,2.0,Commercial,1909,1.0,Low,4.983367673959221,6.018308593227978,685571.1449407589
1447.56860346874,3.0,2.0,Suburb,1930,0.0,Low,3.1373060263306516,4.781423230994749,491877.7449127448
2110.2707135069336,3.0,1.0,Industrial,1912,0.0,Medium,5.226621156606454,2.422418006579086,525815.7011632897
2608.9795761527794,4.0,2.0,Industrial,1921,0.0,Medium,3.883307983418906,4.757704674444974,709070.7497350083
1743.401817743302,3.0,3.0,Commercial,1936,0.0,Medium,2.2168475364054703,2.8685162866440677,605107.9590129916
1641.040554626199,4.0,1.0,Downtown,1938,0.0,Low,6.606094167349137,7.8067297666102204,512125.2208092267
1884.7376874098745,5.0,3.0,Downtown,1909,0.0,Low,4.487357199001218,4.704743163903274,665141.9234163187
2589.862604180355,3.0,1.0,Industrial,1930,0.0,Medium,-0.9705257644855392,2.7216384709551464,714110.9193225543
2097.0538154766787,5.0,1.0,Downtown,1942,0.0,High,5.507042960705228,2.89796411049434,582940.233546668
1734.3928526962009,,1.0,Industrial,1998,,Medium,5.5316610492636595,5.013887119507446,487871.84944611054
2241.9383255940197,3.0,2.0,Downtown,1976,0.0,High,8.901571407092066,5.116309555099365,599368.2767296256
1448.8539250817885,5.0,1.0,Industrial,1993,0.0,Medium,4.991669168348754,4.612943618850725,509355.7924846365
2340.679755221474,1.0,1.0,Industrial,1997,0.0,Low,7.135221440204155,6.987587776888183,505121.42527410714
2204.3036538508836,1.0,1.0,Industrial,1935,0.0,Low,6.2931221992560475,3.0766947144826298,488741.3928938312
1846.095764430558,1.0,,Industrial,1934,1.0,Medium,3.821155554444486,7.007196783822149,535841.3989218011
1580.7071007763846,1.0,1.0,Rural,2010,0.0,Medium,5.696586345359076,4.81209266676469,454527.85945839965
1556.6595388582714,3.0,2.0,Downtown,1967,1.0,Medium,4.671162371538964,6.725108781054533,521051.13744521
2267.408668172955,2.0,1.0,Industrial,1954,1.0,Medium,3.6245098727832854,3.748849111399867,560410.9182710357
2614.490251244531,5.0,1.0,Suburb,2016,1.0,Medium,3.9668648346225277,6.556235464021254,707845.7013941909
1681.3461264856026,,3.0,Commercial,1967,1.0,Low,3.695410409349795,3.3860185881607823,573754.0776811509
2229.193351775742,2.0,2.0,Suburb,1946,0.0,High,4.980623483613243,8.29469160800786,580363.9474651701
956.4864906989656,4.0,2.0,Suburb,1905,1.0,Medium,4.990546850035677,4.840033692022669,457745.6273316154
1707.6911346714003,1.0,2.0,Rural,2018,1.0,Medium,3.9004091795655427,4.13837911285407,494349.35573432513
1984.470533564549,3.0,1.0,Downtown,1927,0.0,Medium,4.583628319385731,2.6525648269510267,560338.5272637326
1545.1582915090833,1.0,1.0,Rural,1929,1.0,Medium,1.2480690078683052,5.337190171910149,473869.7538265382
1531.746812605202,1.0,2.0,Downtown,1926,1.0,Low,2.983096553141512,4.702738160032586,448701.75233731023
1666.1102217655568,2.0,2.0,Industrial,1968,1.0,Medium,4.4151121439660015,2.3258948505864243,552432.2619194563
2146.0963641631865,4.0,3.0,Rural,2007,1.0,Medium,8.34335321327877,3.527323526118386,640719.367109309
1906.3354907968126,1.0,2.0,Commercial,1938,0.0,Medium,6.266473177583903,1.0916241096981167,470232.3084513745
880.884383337514,,,Downtown,1934,,Low,3.045380436699992,2.740626231913518,401341.1264650574
939.6499236824668,5.0,1.0,Rural,2002,0.0,Low,8.229654419904767,4.754096744068576,445534.144994274
1696.5674110714122,1.0,1.0,Commercial,1943,0.0,Low,4.996786330761596,5.707203465412299,457412.4415651424
2228.843293026776,2.0,3.0,Suburb,1914,0.0,Medium,2.7307366634264865,4.352433339488425,649634.5145069475
626.2475786373827,2.0,2.0,Industrial,1982,1.0,High,4.842170915056662,5.943132254508414,361473.37496610556
1750.1349119241847,3.0,1.0,Industrial,1993,1.0,Low,6.970175816165601,3.082740187743047,518865.67625913385
1736.8760717412895,4.0,3.0,Suburb,2001,0.0,Medium,2.732561671552146,5.887520629243094,645942.343951834
2694.168889104224,2.0,3.0,Rural,1931,0.0,Medium,2.9277261612480143,4.845573742158679,690396.7701087077
1807.489094143568,3.0,1.0,Suburb,2003,0.0,Medium,8.612637187675126,4.587982748811057,500360.8007147584
2191.4944923704643,5.0,3.0,Commercial,1928,0.0,Low,5.592854711983065,4.992877628256695,652496.2107332707
2070.6285700437315,,3.0,Downtown,1962,0.0,Low,4.05668173027374,3.801487688841708,609469.0786593464
934.7167600963996,5.0,1.0,Rural,1905,0.0,Low,4.78757363284375,1.931240753533391,431764.19890420564
2384.1036083158688,1.0,3.0,Downtown,1989,1.0,High,5.571046316639285,2.909654386664807,581794.9764702243
2107.698252728144,4.0,1.0,Suburb,1926,1.0,Medium,4.613093135314432,2.176331016972217,577070.8351115091
2254.1343198372947,3.0,1.0,Industrial,1998,1.0,Low,7.699660039825221,4.544286420557748,522475.58028479415
3963.118853218163,4.0,,Downtown,1927,0.0,Low,5.19786046255422,6.365417078185741,894788.3931861124
957.9435302507059,1.0,1.0,Downtown,1904,1.0,Low,6.327416987068554,7.9672754151006675,358669.37125020125
2862.348324880554,3.0,1.0,Industrial,1940,0.0,Low,5.166631168222293,4.077646559266967,677326.5356501905
1856.2762402998221,3.0,2.0,Downtown,1955,0.0,Medium,4.925304562018279,4.6784427556536885,560385.945391953
2143.6644522015044,2.0,1.0,Downtown,2011,1.0,Medium,6.78591187434788,8.765206767988577,527603.3236851317
10000.0,,2.0,Industrial,1953,,Medium,30.0,4.194547688376479,1549836.3872334333
1787.8818333009783,4.0,2.0,Industrial,1979,1.0,Medium,1.732857484742369,3.7465938419049665,607717.4517115133
1715.0835358806207,2.0,2.0,Suburb,2004,1.0,Medium,4.961442881542662,4.739195539094956,496061.5631541947
2164.7543677865046,5.0,2.0,Suburb,1917,1.0,Low,9.099418503207374,4.1510132713618955,613812.1340025306
1241.4131516641605,1.0,3.0,Downtown,1976,0.0,Medium,4.1076764745042285,3.642891507000761,488784.3818151733
2375.289583760883,4.0,3.0,Rural,1942,0.0,Medium,5.908136412147456,2.184482081934469,652864.0258394486
1791.902797557373,2.0,1.0,Suburb,1988,0.0,Low,7.494521705388951,8.185252234383904,453820.4111813229
1434.9653304798212,3.0,1.0,Suburb,1973,1.0,Medium,2.783714155053429,6.101426366241919,487619.0081715453
1774.9935710020932,2.0,1.0,Rural,1928,0.0,High,4.253445349525656,8.232902752015796,489504.59605595405
2628.5746084312864,5.0,3.0,Rural,1909,1.0,Low,1.8562291467217373,6.909394990077244,790023.4527255276
1732.3324564918885,,,Industrial,1905,0.0,High,5.208918370948814,5.031201813215398,513601.2273756323
2179.22680910481,5.0,3.0,Suburb,1979,1.0,Low,5.769666005736708,1.6597523167560535,671492.8831812545
1634.5218621422634,3.0,3.0,Commercial,1988,1.0,Medium,6.286906623800126,3.1817663626443853,547158.0693659324
2378.9609249618097,3.0,1.0,Commercial,2007,0.0,Medium,8.147551164676107,4.302678989448042,582803.0852036688
2342.753869395102,3.0,1.0,Downtown,1903,0.0,Medium,5.127018751933831,3.0722211898928666,647510.3948339839
2924.304416648206,3.0,1.0,Suburb,2000,1.0,Low,2.6947576759712364,1.3607576438142046,732363.8624918917
1912.2180272503922,2.0,2.0,Commercial,1933,1.0,Medium,3.2381239694506574,3.2181871911650175,526940.1674496523
2334.327402378953,3.0,2.0,Suburb,1982,0.0,High,3.475445267272433,4.6118590310276275,628287.1558114408
2049.033769769472,3.0,3.0,Suburb,1932,1.0,Low,5.415382247802646,8.179839245237392,584169.3302375033
2647.935890931507,2.0,2.0,Commercial,1903,0.0,High,9.699948972373448,3.6537606180509115,632770.3518383226
1640.5838061956347,,1.0,Suburb,1943,,Medium,4.855915995287175,6.310726242549714,475444.72574323794
2372.5026564386408,5.0,2.0,Rural,1997,1.0,High,7.748110708652018,3.046469413117459,674841.5381339696
1902.6513519416592,5.0,2.0,Downtown,1975,0.0,Low,4.771895237703969,4.551185727277686,629921.0535849506
1967.9059114457511,4.0,2.0,Industrial,1930,1.0,Medium,2.67688236340333,4.931247464974101,592102.7486565325
2045.8762422241864,5.0,2.0,Commercial,1979,0.0,Low,3.367232893921692,8.20029786356816,647731.6138018582
2126.120198213339,1.0,,Industrial,1965,1.0,High,3.5418321052225643,-0.3405550928763228,559711.350454033
1941.885478439021,1.0,1.0,Downtown,2012,0.0,Medium,4.755504576903287,3.377228119949064,468308.1528799732
2107.3565915852632,1.0,3.0,Rural,1957,0.0,Medium,5.81109875964056,5.493826796134709,604392.4791802916
2789.0590287810924,2.0,3.0,Rural,1959,1.0,Low,3.682914302133784,5.83604197333105,720836.9780999235
2492.724842807609,5.0,3.0,Rural,1901,0.0,High,6.581229755018527,2.6458377965818953,745059.1076710394
2434.5772962484484,,2.0,Rural,1935,1.0,Medium,7.094428760424044,4.922956883836241,666903.505293611
1772.2302369880647,4.0,2.0,Commercial,1969,1.0,Medium,4.47329546560719,5.025706138311207,581193.7593797785
1555.379585885838,2.0,1.0,Commercial,1959,1.0,Medium,6.836281780004255,7.943161557436679,448315.9326088812
2477.6502791188764,4.0,3.0,Suburb,1922,1.0,High,1.1155303339825364,5.416895734048641,726936.4014827741
2438.023396264897,5.0,1.0,Suburb,2002,1.0,Medium,0.2835236031965316,4.716396057360095,744740.0071289503
2736.335337875491,3.0,3.0,Downtown,2018,0.0,Low,6.665577744245729,3.5925518527462605,709638.089399467
1698.0096870153852,4.0,3.0,Suburb,1946,0.0,High,4.156168519388903,6.215249441680756,589272.327001071
1885.2256723198266,3.0,3.0,Downtown,2015,0.0,Medium,9.407313585778823,4.490332128978176,539857.2233394871
1180.257918737283,2.0,2.0,Downtown,2007,0.0,Medium,4.81429136578179,3.8667801443617,441061.0107961724
1803.7644469695636,4.0,3.0,Downtown,2000,0.0,Low,2.999438234922767,3.039772206178303,643000.6916119402
2498.285255289724,,,Rural,1945,,High,8.373381466084782,4.40624611323636,624581.8885724584
1766.752310385901,2.0,2.0,Industrial,1979,0.0,Low,6.311571322306735,6.397004632891834,519046.7723003105
2320.239897600412,2.0,3.0,Industrial,2006,1.0,Medium,8.097550598609693,3.9738633906765553,603347.2116447947
1904.7484470010943,1.0,2.0,Commercial,1943,1.0,High,3.82694111518086,5.068884776425522,536839.3307470637
2162.02851411078,5.0,2.0,Downtown,1918,1.0,Low,5.72890459291032,3.8861414392068414,653297.6394502193
1426.1543050921664,4.0,1.0,Rural,1948,0.0,High,3.2488210348699607,5.340820580676978,530531.6188590833
2042.6047248169505,4.0,2.0,Suburb,1987,1.0,Medium,1.5082411774168003,5.166549259029594,666133.5329296578
504.4320145496383,2.0,2.0,Suburb,1957,0.0,Medium,6.484873778602668,3.425630937957454,319608.52772624895
1906.5519209190077,2.0,2.0,Commercial,1990,0.0,Medium,4.086318165535593,6.6636943492427605,562414.7006920872
1184.76337814243,5.0,3.0,Commercial,1906,0.0,Medium,3.0084009572008297,2.0878028184758146,530203.8761996374
10000.0,,1.0,Downtown,1993,1.0,Low,2.223730292959849,7.270463594481079,1807620.1075441446
2388.7036763822557,3.0,3.0,Downtown,1940,1.0,Low,5.36546159682189,5.658324331214611,658659.9032411951
2233.3354909830405,3.0,2.0,Suburb,1977,1.0,High,5.128281210141055,6.1757606065747,613923.3145306789
2760.50311357969,3.0,2.0,Suburb,2015,0.0,Low,4.033068472164651,1.698733567636236,700676.6544388675
1525.5417395875813,3.0,1.0,Suburb,2007,0.0,High,3.65161156199047,4.897955676565755,480281.37873208895
2873.681598957779,5.0,,Suburb,1914,0.0,Low,6.532161465450759,8.067444484759218,725779.7118015168
2466.095782130192,4.0,2.0,Industrial,1975,0.0,Medium,0.035502643955104496,4.709353430382461,705507.4729789735
1881.722356390527,3.0,2.0,Downtown,1952,1.0,High,6.261941900058288,5.260629900729075,545050.2096531831
2567.8100735914722,2.0,3.0,Downtown,2016,1.0,Low,5.930428162689947,2.71168628171335,684134.3499132453
1446.8532437941828,3.0,2.0,Suburb,1992,1.0,High,2.5392335757755533,2.1218504895035584,525382.0771542724
1587.7429192361633,,3.0,Rural,1922,,Medium,1.1313629269890502,5.460769172490886,597316.4180962205
1695.7051383801497,2.0,1.0,Suburb,1976,0.0,Medium,6.177118118158318,3.6438355992362803,479808.61117758235
1735.5111459679924,3.0,3.0,Commercial,1972,0.0,Medium,2.6523639213804118,3.8924488237811516,587033.6132394299
1471.7211786198736,4.0,2.0,Rural,1987,1.0,Medium,8.146781259992808,5.126381653110014,522753.8673813898
2611.5415335476628,2.0,3.0,Commercial,2002,0.0,Medium,9.236134725117882,6.372734628447791,659554.7668406656
1870.5727998150842,2.0,3.0,Rural,1993,0.0,Medium,5.853513980730192,6.051431778927777,577775.4000401031
2176.2524841784398,4.0,1.0,Commercial,1964,1.0,Medium,4.797172252717087,5.199311902189682,613183.0671597336
1714.8243167931596,2.0,3.0,Suburb,1959,1.0,Low,4.561949264303327,6.774251756496058,540708.8286964013
1089.6983497257415,3.0,2.0,Suburb,1909,0.0,High,1.5881195005628008,7.0878301700871695,466633.4606518176
2135.028679195711,2.0,3.0,Rural,2001,1.0,High,4.428552708249455,4.73678528535753,615471.1986481639
1043.8725122901114,,,Commercial,1957,1.0,Medium,4.082643490590187,8.336618631448221,474012.9108394467
1965.6829769572657,4.0,3.0,Industrial,1946,1.0,Medium,3.7276520135309,2.8255064004138846,664530.40355267
1315.8424805835948,1.0,2.0,Rural,1914,1.0,Medium,5.783584821947468,1.933973777359081,387087.9670494002
2993.637999615404,4.0,3.0,Rural,1908,1.0,Medium,5.2626188307889175,7.766792445226964,782412.6759798554
2455.681361087361,3.0,2.0,Downtown,1912,1.0,Medium,6.5723768825640505,3.5998636599612466,579084.8169509674
2052.8768956357403,5.0,3.0,Rural,1922,1.0,High,4.112870438766844,-0.34496620730419547,665176.0297365823
2631.8533388273345,4.0,1.0,Industrial,1932,1.0,Low,6.20524246576189,4.348207982455985,642382.6684311618
1576.842011267132,5.0,1.0,Suburb,1908,1.0,Medium,5.015904106748105,7.457333494845425,543288.583075389
2271.7396893350465,5.0,1.0,Commercial,1902,0.0,High,6.192800285054048,4.385056340028539,602271.4015815186
2099.9052168593566,3.0,2.0,Downtown,1993,1.0,Medium,4.844568905976397,1.4495565255807632,570273.2380187024
2132.010040666835,,2.0,Commercial,1972,,High,8.556075545290572,4.4207857799784716,556463.5966694992
2636.176750053384,1.0,2.0,Suburb,2015,1.0,Medium,0.11667927762265418,4.628622096529935,680603.1422871882
2366.2460513899014,2.0,3.0,Rural,1924,0.0,Low,6.251234863471609,4.32784207330646,590046.908389489
2144.3618314125115,4.0,2.0,Industrial,2010,1.0,High,6.712921375662868,3.5617771273268497,638281.243580778
1172.556281885852,3.0,2.0,Downtown,1987,1.0,Medium,2.466482006602792,3.656609284438239,480892.16029284796
1519.9768523602681,4.0,,Industrial,1995,0.0,Medium,8.649930744970973,6.455466997183869,501502.9836328243
1938.6455332021378,5.0,2.0,Industrial,1970,0.0,Low,5.044691027284301,3.840242130356754,644402.343966296
2046.6861871383255,2.0,1.0,Industrial,1935,1.0,Medium,4.7506172175359636,5.322827405508875,518339.77899317245
